x1,x2,x3,x4,x5,x6
1.0,1,"[1, 0, 0]",4,2,10
1.0,1,"[1, 0, 0]",5,4,68
1.0,1,"[1, 0, 0]",5,2,10
1.0,1,"[1, 0, 0]",4,5,10
1.0,1,"[1, 0, 0]",2,4,3
1.0,1,"[1, 0, 0]",4,5,26
1.0,1,"[1, 0, 0]",5,3,26
1.0,1,"[1, 0, 0]",4,5,72
1.0,1,"[1, 0, 0]",4,3,26
1.0,1,"[1, 0, 0]",2,5,3
1.0,1,"[1, 0, 0]",5,4,74
1.0,1,"[1, 0, 0]",4,3,26
1.0,1,"[1, 0, 0]",5,4,75
1.0,1,"[1, 0, 0]",2,4,3
1.0,1,"[1, 0, 0]",4,3,3
1.0,1,"[1, 0, 0]",5,3,3
1.0,1,"[1, 0, 0]",3,2,10
1.0,1,"[1, 0, 0]",2,5,3
1.0,1,"[1, 0, 0]",4,2,10
1.0,1,"[1, 0, 0]",5,4,3
1.0,1,"[1, 0, 0]",3,1,1
1.0,1,"[1, 0, 0]",3,5,28
1.0,1,"[1, 0, 0]",5,4,28
1.0,1,"[1, 0, 0]",3,5,28
1.0,1,"[1, 0, 0]",5,4,77
1.0,1,"[1, 0, 0]",3,4,28
1.0,1,"[1, 0, 0]",3,2,10
1.0,1,"[1, 0, 0]",4,5,31
1.0,1,"[1, 0, 0]",5,3,31
1.0,1,"[1, 0, 0]",3,3,20
1.0,1,"[1, 0, 0]",3,4,8
1.0,1,"[1, 0, 0]",3,5,10
1.0,1,"[1, 0, 0]",4,3,31
1.0,1,"[1, 0, 0]",3,4,54
1.0,1,"[1, 0, 0]",3,4,79
1.0,1,"[1, 0, 0]",3,5,20
1.0,1,"[1, 0, 0]",5,4,26
1.0,1,"[1, 0, 0]",4,3,56
1.0,1,"[1, 0, 0]",3,2,10
1.0,1,"[1, 0, 0]",4,1,1
1.0,1,"[1, 0, 0]",3,4,28
1.0,1,"[1, 0, 0]",4,5,82
1.0,1,"[1, 0, 0]",4,3,60
1.0,1,"[1, 0, 0]",4,5,28
1.0,1,"[1, 0, 0]",4,3,31
1.0,1,"[1, 0, 0]",5,4,85
1.0,1,"[1, 0, 0]",3,4,86
1.0,1,"[1, 0, 0]",5,4,31
1.0,1,"[1, 0, 0]",4,3,20
1.0,1,"[1, 0, 0]",3,5,8
1.0,1,"[1, 0, 0]",3,4,20
1.0,1,"[1, 0, 0]",4,5,8
1.0,1,"[1, 0, 0]",5,1,1
1.0,1,"[1, 0, 0]",2,2,3
1.0,1,"[1, 0, 0]",2,3,1
1.0,1,"[1, 0, 0]",4,5,32
1.0,1,"[1, 0, 0]",5,3,32
1.0,1,"[1, 0, 0]",4,3,32
1.0,1,"[1, 0, 0]",4,3,32
1.0,1,"[1, 0, 0]",5,4,89
1.0,1,"[1, 0, 0]",3,5,1
1.0,1,"[1, 0, 0]",4,5,1
1.0,1,"[1, 0, 0]",3,4,1
1.0,1,"[1, 0, 0]",5,4,90
1.0,1,"[1, 0, 0]",3,2,3
1.0,1,"[1, 0, 0]",4,2,3
1.0,1,"[1, 0, 0]",2,5,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,1,"[1, 0, 0]",2,4,3
1.0,1,"[1, 0, 0]",4,3,3
1.0,1,"[1, 0, 0]",3,2,3
1.0,1,"[1, 0, 0]",2,4,1
1.0,1,"[1, 0, 0]",2,3,3
1.0,2,"[0, 0, 1]",1,1,2
1.0,1,"[1, 0, 0]",1,2,1
1.0,1,"[0, 0, 0]",1,2,3
1.0,1,"[0, 0, 1]",2,3,5
1.0,2,"[0, 0, 0]",1,1,13
1.0,1,"[0, 0, 0]",3,1,5
1.0,1,"[0, 0, 0]",4,5,34
1.0,2,"[0, 0, 0]",1,1,91
1.0,1,"[0, 0, 0]",5,3,34
1.0,2,"[0, 0, 0]",1,1,13
1.0,2,"[0, 0, 0]",1,1,35
1.0,2,"[0, 0, 0]",1,1,13
1.0,2,"[0, 0, 0]",1,1,36
1.0,1,"[0, 0, 0]",5,4,92
1.0,2,"[0, 0, 0]",1,1,35
1.0,2,"[0, 0, 0]",1,1,35
1.0,2,"[0, 0, 0]",1,1,91
1.0,1,"[0, 0, 0]",4,3,34
1.0,1,"[0, 0, 0]",4,1,5
1.0,2,"[0, 0, 0]",1,1,93
1.0,2,"[0, 0, 0]",1,1,94
1.0,2,"[0, 0, 0]",1,1,13
1.0,2,"[0, 0, 0]",1,1,36
1.0,1,"[0, 0, 0]",4,3,34
1.0,1,"[0, 0, 0]",5,4,95
1.0,2,"[0, 0, 0]",1,1,13
1.0,1,"[0, 0, 0]",5,1,5
1.0,1,"[0, 0, 0]",3,5,5
1.0,2,"[0, 0, 0]",1,1,94
1.0,1,"[0, 0, 0]",4,5,5
1.0,1,"[0, 0, 0]",3,4,5
1.0,2,"[0, 0, 0]",1,1,36
1.0,1,"[0, 0, 0]",5,4,96
1.0,2,"[0, 0, 0]",1,1,36
1.0,2,"[0, 0, 0]",1,1,97
1.0,2,"[0, 0, 0]",1,1,36
1.0,1,"[0, 0, 0]",2,3,5
1.0,2,"[0, 0, 1]",1,1,13
1.0,1,"[0, 0, 1]",3,1,5
1.0,1,"[0, 0, 1]",4,5,34
1.0,2,"[0, 0, 1]",1,1,91
1.0,1,"[0, 0, 1]",5,3,34
1.0,2,"[0, 0, 1]",1,1,13
1.0,2,"[0, 0, 1]",1,1,35
1.0,2,"[0, 0, 1]",1,1,13
1.0,2,"[0, 0, 1]",1,1,36
1.0,1,"[0, 0, 1]",5,4,92
1.0,2,"[0, 0, 1]",1,1,35
1.0,2,"[0, 0, 1]",1,1,35
1.0,2,"[0, 0, 1]",1,1,91
1.0,1,"[0, 0, 1]",4,3,34
1.0,1,"[0, 0, 1]",4,1,5
1.0,2,"[0, 0, 1]",1,1,93
1.0,2,"[0, 0, 1]",1,1,94
1.0,2,"[0, 0, 1]",1,1,13
1.0,2,"[0, 0, 1]",1,1,36
1.0,1,"[0, 0, 1]",4,3,34
1.0,1,"[0, 0, 1]",5,4,95
1.0,2,"[0, 0, 1]",1,1,13
1.0,1,"[0, 0, 1]",5,1,5
1.0,1,"[0, 0, 1]",3,5,5
1.0,2,"[0, 0, 1]",1,1,94
1.0,1,"[0, 0, 1]",4,5,5
1.0,1,"[0, 0, 1]",3,4,5
1.0,2,"[0, 0, 1]",1,1,36
1.0,1,"[0, 0, 1]",5,4,96
1.0,2,"[0, 0, 1]",1,1,36
1.0,2,"[0, 0, 1]",1,1,97
1.0,2,"[0, 0, 1]",1,1,36
1.0,2,"[0, 0, 0]",1,1,2
1.0,2,"[0, 0, 0]",1,1,6
1.0,2,"[0, 0, 1]",1,1,2
1.0,2,"[0, 0, 1]",1,1,6
1.0,2,"[0, 0, 0]",1,1,2
1.0,2,"[0, 0, 0]",1,1,7
1.0,2,"[0, 0, 1]",1,1,2
1.0,2,"[0, 0, 1]",1,1,7
1.0,1,"[0, 0, 0]",1,2,1
1.0,1,"[1, 0, 0]",1,2,3
1.0,1,"[1, 0, 1]",2,3,5
1.0,1,"[1, 0, 0]",2,3,5
1.0,1,"[1, 0, 0]",3,1,5
1.0,1,"[1, 0, 0]",4,5,34
1.0,1,"[1, 0, 0]",5,3,34
1.0,1,"[1, 0, 0]",5,4,92
1.0,1,"[1, 0, 0]",4,3,34
1.0,1,"[1, 0, 0]",4,1,5
1.0,1,"[1, 0, 0]",4,3,34
1.0,1,"[1, 0, 0]",5,4,95
1.0,1,"[1, 0, 0]",5,1,5
1.0,1,"[1, 0, 0]",3,5,5
1.0,1,"[1, 0, 0]",4,5,5
1.0,1,"[1, 0, 0]",3,4,5
1.0,1,"[1, 0, 0]",5,4,96
1.0,1,"[1, 0, 1]",3,1,5
1.0,1,"[1, 0, 1]",4,5,34
1.0,1,"[1, 0, 1]",5,3,34
1.0,1,"[1, 0, 1]",5,4,92
1.0,1,"[1, 0, 1]",4,3,34
1.0,1,"[1, 0, 1]",4,1,5
1.0,1,"[1, 0, 1]",4,3,34
1.0,1,"[1, 0, 1]",5,4,95
1.0,1,"[1, 0, 1]",5,1,5
1.0,1,"[1, 0, 1]",3,5,5
1.0,1,"[1, 0, 1]",4,5,5
1.0,1,"[1, 0, 1]",3,4,5
1.0,1,"[1, 0, 1]",5,4,96
1.0,1,"[1, 0, 0]",1,3,1
1.0,1,"[0, 0, 0]",3,4,14
1.0,2,"[0, 0, 0]",1,1,37
1.0,1,"[0, 0, 0]",4,2,14
1.0,1,"[0, 0, 0]",5,4,98
1.0,2,"[0, 0, 0]",1,1,37
1.0,2,"[0, 0, 0]",1,1,99
1.0,2,"[0, 0, 0]",1,1,37
1.0,2,"[0, 0, 0]",1,1,100
1.0,1,"[0, 0, 0]",5,2,14
1.0,1,"[0, 0, 0]",4,5,14
1.0,2,"[0, 0, 0]",1,1,100
1.0,2,"[0, 0, 0]",1,1,6
1.0,2,"[0, 0, 0]",1,1,15
1.0,2,"[0, 0, 0]",1,1,6
1.0,2,"[0, 0, 0]",1,1,13
1.0,1,"[0, 0, 1]",3,4,14
1.0,2,"[0, 0, 1]",1,1,37
1.0,1,"[0, 0, 1]",4,2,14
1.0,1,"[0, 0, 1]",5,4,98
1.0,2,"[0, 0, 1]",1,1,37
1.0,2,"[0, 0, 1]",1,1,99
1.0,2,"[0, 0, 1]",1,1,37
1.0,2,"[0, 0, 1]",1,1,100
1.0,1,"[0, 0, 1]",5,2,14
1.0,1,"[0, 0, 1]",4,5,14
1.0,2,"[0, 0, 1]",1,1,100
1.0,2,"[0, 0, 1]",1,1,6
1.0,2,"[0, 0, 1]",1,1,6
1.0,2,"[0, 0, 1]",1,1,13
1.0,1,"[0, 0, 0]",3,5,38
1.0,2,"[0, 0, 0]",1,1,101
1.0,1,"[0, 0, 0]",5,4,38
1.0,2,"[0, 0, 0]",1,1,33
1.0,2,"[0, 0, 0]",1,1,39
1.0,1,"[0, 0, 0]",3,5,38
1.0,1,"[0, 0, 0]",3,4,38
1.0,2,"[0, 0, 1]",1,1,39
1.0,1,"[0, 0, 0]",5,4,102
1.0,2,"[0, 0, 0]",1,1,39
1.0,2,"[0, 0, 0]",1,1,39
1.0,1,"[0, 0, 0]",3,4,38
1.0,1,"[0, 0, 0]",4,5,103
1.0,2,"[0, 0, 0]",1,1,104
1.0,2,"[0, 0, 0]",1,1,99
1.0,1,"[0, 0, 1]",5,4,102
1.0,2,"[0, 0, 1]",1,1,39
1.0,2,"[0, 0, 1]",1,1,39
1.0,2,"[0, 0, 1]",1,1,99
1.0,1,"[0, 0, 0]",4,2,14
1.0,1,"[0, 0, 1]",4,2,14
1.0,1,"[0, 0, 0]",3,2,14
1.0,1,"[0, 0, 1]",3,2,14
1.0,1,"[0, 0, 0]",1,3,1
1.0,1,"[1, 0, 0]",3,4,14
1.0,1,"[1, 0, 0]",4,2,14
1.0,1,"[1, 0, 0]",5,4,98
1.0,1,"[1, 0, 0]",5,2,14
1.0,1,"[1, 0, 0]",4,5,14
1.0,1,"[1, 0, 1]",3,4,14
1.0,1,"[1, 0, 1]",4,2,14
1.0,1,"[1, 0, 1]",5,4,98
1.0,1,"[1, 0, 1]",5,2,14
1.0,1,"[1, 0, 1]",4,5,14
1.0,1,"[1, 0, 0]",3,5,38
1.0,1,"[1, 0, 0]",5,4,38
1.0,1,"[1, 0, 0]",3,5,38
1.0,1,"[1, 0, 0]",3,4,38
1.0,1,"[1, 0, 0]",5,4,102
1.0,1,"[1, 0, 0]",3,4,38
1.0,1,"[1, 0, 0]",4,5,103
1.0,1,"[1, 0, 1]",5,4,102
1.0,1,"[1, 0, 0]",4,2,14
1.0,1,"[1, 0, 1]",4,2,14
1.0,1,"[1, 0, 0]",3,2,14
1.0,1,"[1, 0, 1]",3,2,14
1.0,1,"[1, 0, 0]",1,4,1
1.0,1,"[0, 0, 0]",4,5,40
1.0,2,"[0, 0, 0]",1,1,105
1.0,1,"[0, 0, 0]",5,3,40
1.0,2,"[0, 0, 0]",1,1,17
1.0,2,"[0, 0, 0]",1,1,17
1.0,2,"[0, 0, 0]",1,1,37
1.0,1,"[0, 0, 0]",4,5,79
1.0,2,"[0, 0, 0]",1,1,106
1.0,1,"[0, 0, 0]",4,3,40
1.0,1,"[0, 0, 1]",4,5,40
1.0,2,"[0, 0, 1]",1,1,105
1.0,1,"[0, 0, 1]",5,3,40
1.0,2,"[0, 0, 1]",1,1,17
1.0,2,"[0, 0, 1]",1,1,17
1.0,2,"[0, 0, 1]",1,1,37
1.0,2,"[0, 0, 1]",1,1,106
1.0,1,"[0, 0, 1]",4,3,40
1.0,1,"[0, 0, 0]",3,2,14
1.0,1,"[0, 0, 0]",4,5,41
1.0,2,"[0, 0, 0]",1,1,107
1.0,1,"[0, 0, 0]",5,3,41
1.0,2,"[0, 0, 0]",1,1,6
1.0,2,"[0, 0, 0]",1,1,6
1.0,2,"[0, 0, 0]",1,1,13
1.0,1,"[0, 0, 0]",3,5,14
1.0,1,"[0, 0, 0]",4,3,41
1.0,1,"[0, 0, 1]",3,2,14
1.0,1,"[0, 0, 1]",4,5,41
1.0,2,"[0, 0, 1]",1,1,107
1.0,1,"[0, 0, 1]",5,3,41
1.0,2,"[0, 0, 1]",1,1,6
1.0,2,"[0, 0, 1]",1,1,6
1.0,2,"[0, 0, 1]",1,1,13
1.0,1,"[0, 0, 1]",3,5,14
1.0,1,"[0, 0, 1]",4,3,41
1.0,2,"[0, 0, 0]",1,1,108
1.0,1,"[0, 0, 0]",4,3,77
1.0,2,"[0, 0, 0]",1,1,33
1.0,1,"[0, 0, 0]",4,5,38
1.0,2,"[0, 0, 0]",1,1,101
1.0,2,"[0, 0, 1]",1,1,108
1.0,1,"[0, 0, 0]",3,2,14
1.0,1,"[0, 0, 1]",3,2,14
1.0,1,"[0, 0, 0]",1,4,1
1.0,1,"[1, 0, 0]",4,5,40
1.0,1,"[1, 0, 0]",5,3,40
1.0,1,"[1, 0, 0]",4,5,79
1.0,1,"[1, 0, 0]",4,3,40
1.0,1,"[1, 0, 1]",4,5,40
1.0,1,"[1, 0, 1]",5,3,40
1.0,1,"[1, 0, 1]",4,3,40
1.0,1,"[1, 0, 0]",3,2,14
1.0,1,"[1, 0, 0]",4,5,41
1.0,1,"[1, 0, 0]",5,3,41
1.0,1,"[1, 0, 0]",3,5,14
1.0,1,"[1, 0, 0]",4,3,41
1.0,1,"[1, 0, 1]",3,2,14
1.0,1,"[1, 0, 1]",4,5,41
1.0,1,"[1, 0, 1]",5,3,41
1.0,1,"[1, 0, 1]",3,5,14
1.0,1,"[1, 0, 1]",4,3,41
1.0,1,"[1, 0, 0]",4,3,77
1.0,1,"[1, 0, 0]",4,5,38
1.0,1,"[1, 0, 0]",3,2,14
1.0,1,"[1, 0, 1]",3,2,14
1.0,1,"[1, 0, 0]",1,5,1
1.0,2,"[0, 0, 0]",1,1,105
1.0,2,"[0, 0, 0]",1,1,17
1.0,2,"[0, 0, 0]",1,1,37
1.0,1,"[0, 0, 0]",4,3,40
1.0,1,"[0, 0, 0]",5,4,109
1.0,2,"[0, 0, 0]",1,1,17
1.0,2,"[0, 0, 1]",1,1,105
1.0,2,"[0, 0, 1]",1,1,17
1.0,2,"[0, 0, 1]",1,1,37
1.0,1,"[0, 0, 1]",4,3,40
1.0,1,"[0, 0, 1]",5,4,109
1.0,2,"[0, 0, 1]",1,1,17
1.0,2,"[0, 0, 0]",1,1,107
1.0,1,"[0, 0, 0]",3,4,110
1.0,2,"[0, 0, 0]",1,1,106
1.0,2,"[0, 0, 0]",1,1,97
1.0,1,"[0, 0, 0]",5,4,40
1.0,2,"[0, 0, 0]",1,1,94
1.0,2,"[0, 0, 1]",1,1,107
1.0,1,"[0, 0, 1]",3,4,110
1.0,2,"[0, 0, 1]",1,1,106
1.0,2,"[0, 0, 1]",1,1,97
1.0,1,"[0, 0, 1]",5,4,40
1.0,2,"[0, 0, 1]",1,1,94
1.0,2,"[0, 0, 0]",1,1,6
1.0,1,"[0, 0, 0]",4,3,41
1.0,1,"[0, 0, 0]",5,4,111
1.0,2,"[0, 0, 0]",1,1,6
