Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,2.0,2,-0.028156966925365075,2.7789180926850165e-6,-0.02018398710249375,2.548285896030314e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,2.0,2,-0.0036593558720050636,8.607241527894733e-6,0.12761076848237365,7.572510721128498e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,2.0,2,0.0307956652785508,1.9586219428534233e-5,0.5077514378468386,2.048299041851488e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,2.0,2,-0.18592329931734142,0.00011828262844274273,0.05646960267966221,3.942288065229118e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,2.0,2,0.04448361794576505,5.7384578747203615e-5,0.39020984421242133,4.442244211940252e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,2.0,2,0.022948168633341343,4.758599575293744e-5,0.07016493102317563,2.2645919704588878e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,2.0,2,-0.2546580053219963,0.0004448416277728207,0.21387317346676527,0.0001813062230250791
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,2.0,2,-0.021080199663609366,5.0798525953001905e-6,-0.08781587339865823,9.080534903615509e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,2.0,2,-0.09495189884079647,0.0006553728056435918,0.12936615118040345,0.0003399293146042395
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,2.0,2,0.21334534390143797,1.8481188547290097e-5,0.656760820700912,2.9162801721918982e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,4.0,2,-0.009363205719706983,8.111883515394139e-6,-0.016958955077620932,1.9601692560638724e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,4.0,2,0.005884415997243107,9.409534081436634e-5,0.2743964125826161,1.9873382118624263e-5
