Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-1.0,25.0,3,true,false,1.0e-5,1.0,100,5.0,2,0.5127874874506541,0.000691593947445634,0.3983150474679919,0.0004972954158408051
-0.0,-1.0,25.0,3,true,false,0.001,1.0,102,5.0,2,0.005694077168441222,1.6074382436332164e-5,0.0005399551179296864,3.6252801989503864e-6
-0.0,-1.0,25.0,3,true,false,0.001,1.0,111,5.0,2,0.032885591982423655,0.00027022149237680086,0.2047485100067278,3.837758072748603e-5
-0.0,-1.0,25.0,3,true,false,0.001,1.0,110,5.0,2,0.3318081616658414,0.0005384626040290962,1.2187643466032176,9.850470844540712e-5
-0.0,-1.0,25.0,3,true,false,0.001,1.0,120,5.0,2,-15.576601911639457,0.020115994191974605,0.8719798429786169,0.0013038766700929577
-0.0,-1.0,25.0,3,true,false,0.001,1.0,200,5.0,2,0.33544647876880035,0.0009373031520861706,0.5111170050609024,0.0001585992603159759
-0.0,-1.0,25.0,3,true,false,0.001,1.0,201,5.0,2,0.00515985381841493,0.0007123287568606455,-0.07579556123246702,0.00012063019385134557
-0.0,-1.0,25.0,3,true,false,0.001,1.0,210,5.0,2,-10.864929231412358,0.03276394110006858,1.765971907704704,0.002571903530641307
-0.0,-1.0,25.0,3,true,false,0.001,1.0,101,5.0,2,0.022820408074057327,4.381709008604048e-5,-0.13910938751357363,6.968307630506354e-5
-0.0,-1.0,25.0,3,true,false,0.001,1.0,300,5.0,2,-2.044673759258767,0.023990853174292975,0.5786826203412127,0.004491419360392705
-0.0,-1.0,25.0,3,true,false,0.001,1.0,100,5.0,2,0.4528462490978609,9.751231072085655e-5,0.3702134503024513,7.352348425411941e-5
-0.0,-1.0,25.0,3,true,false,0.01,1.0,102,5.0,2,-0.022917640114420264,1.0607070906093331e-5,0.0016075662528804273,3.2244244578036705e-6
-0.0,-1.0,25.0,3,true,false,0.01,1.0,111,5.0,2,-0.007582291738845356,0.00017079656774455904,0.14201078101488596,2.7025300947796353e-5
-0.0,-1.0,25.0,3,true,false,0.01,1.0,110,5.0,2,0.27827618549680067,0.0003930150610777452,1.0857260549309342,8.64796380250604e-5
-0.0,-1.0,25.0,3,true,false,0.01,1.0,120,5.0,2,-6.150631816896684,0.013439274204366098,0.8327208848674614,0.0011461160264911428
-0.0,-1.0,25.0,3,true,false,0.01,1.0,200,5.0,2,0.2995426302001459,0.0005916292017243632,0.39959983173561525,0.00011289571862124394
-0.0,-1.0,25.0,3,true,false,0.01,1.0,201,5.0,2,0.036941115285616256,0.00041662858662912066,-0.08900398211451664,8.549519014437989e-5
