Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,2.0,2,-0.013368986232281365,3.142128410485242e-5,0.0701532921061237,2.2460541800012032e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,2.0,2,-0.6068794703080713,0.00027579499992081265,0.21386186950502925,0.00017674682946808225
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,2.0,2,0.005460922709236276,2.985083404925974e-6,-0.08781599189703537,9.08711589999621e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,2.0,2,-0.2102148063408795,0.00042083504705404707,0.12878046588046274,0.0003420762341562993
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,2.0,2,0.26043436861980945,9.59937693238994e-6,0.656775149630703,2.8758998720294235e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,102,4.0,2,0.020154682142915582,4.482556312477361e-6,-0.01696127798164881,1.9275191524526076e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,111,4.0,2,0.01297179372484302,5.304347818811622e-5,0.27437893067045294,1.9860147219704516e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,110,4.0,2,0.29544853697972456,0.00010293065576574168,0.8998403089343338,3.908784023979824e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,120,4.0,2,-11.693091661996414,0.002415984914881911,0.4187200416472281,0.0002415119093866379
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,200,4.0,2,0.18900901005823512,0.0001985219018481315,0.4005192981499124,5.9919126215714414e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,201,4.0,2,-0.06649420212437263,0.00033287080279265676,0.07699558640679588,4.404022198261693e-5
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,210,4.0,2,-9.873168485053675,0.006774931177820057,0.8403425573881586,0.0011516173366447101
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,101,4.0,2,0.06961442857278854,7.378072953306046e-6,-0.06280788752194755,6.400675036424031e-6
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,300,4.0,2,-2.0585823518693784,0.011721668249083404,0.2844536718646693,0.003042976591843909
-0.0,-0.0,25.0,3,true,false,0.0001,1.0,100,4.0,2,0.5580434270782195,2.2358328763706476e-5,0.40209580553052104,1.9369666936140013e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,4.0,2,0.016226519329572843,4.244876954657567e-6,-0.016931508736490762,1.912254649430703e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,4.0,2,0.012262305600422118,4.9690874556356526e-5,0.2686295123876313,1.844349573651092e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,4.0,2,0.2947116587775964,9.597942597056427e-5,0.8888290099800235,3.779515523584571e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,4.0,2,-11.078730255941155,0.002268001297447939,0.4180599687705714,0.00023640033907974196
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,4.0,2,0.1858920955477727,0.00017219886556551605,0.38971076040627345,5.310185463985082e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,4.0,2,-0.062465534169298675,0.000229898828910334,0.0736329861679835,3.53283516926503e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,4.0,2,-9.219941013350116,0.005567779833279225,0.8300627247187748,0.0009257228691689372
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,4.0,2,0.0643365353386681,7.008025703885953e-6,-0.0627587197989055,6.3132098441590115e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,4.0,2,-1.8862686673734284,0.007227261157283826,0.28207867256261676,0.0018081258403173561
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,4.0,2,0.5473773381329982,2.150425148988006e-5,0.3949941343430767,1.877094829055198e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,4.0,2,0.008996466624687375,3.869002372845357e-6,-0.016832619628321936,1.822882737482172e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,4.0,2,0.010105273185243992,4.485923885541314e-5,0.2578776902790436,1.6779870860349938e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,4.0,2,0.2923658081066637,8.596761216396797e-5,0.8679532127705896,3.6123088013513164e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,4.0,2,-10.020975129608985,0.0020724308504954107,0.4166790866349929,0.00022533031852075682
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,4.0,2,0.1796842143942272,0.00014108668173696756,0.3696841635876381,4.566673506132176e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,4.0,2,-0.05560225005168481,0.00015021603150445207,0.06710317827619512,2.7023138860627558e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,4.0,2,-8.058743556423511,0.00434966770566271,0.8083064826699918,0.0007104560863777186
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,4.0,2,0.05448477325847687,6.582651979814339e-6,-0.06257483847871709,6.147401380849437e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,4.0,2,-1.5907160037255015,0.004169350373831358,0.2642124539632106,0.0010441820957348066
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,4.0,2,0.5272000599223097,2.0227499625140235e-5,0.38156332009485644,1.7832463747010223e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,4.0,2,-0.0015084002280687664,3.433485069669023e-6,-0.016577844487292916,1.7235386867345845e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,4.0,2,0.005061902852552709,3.989523324576805e-5,0.24133354651615932,1.492559312411927e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,4.0,2,0.28639246625836945,7.549365596148019e-5,0.8350340519892144,3.3438266278884265e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,4.0,2,-8.580956137620753,0.001801107227215542,0.41294478191161615,0.00021385766296141048
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,4.0,2,0.17001077445675294,0.00011267174869126684,0.33941814224524475,3.7471231069580666e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,4.0,2,-0.045419670922118245,9.87115085373761e-5,0.05780395366567351,2.0422963148970306e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,4.0,2,-6.524371403385927,0.003207282788013119,0.7742091193175592,0.0005310660930592016
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,4.0,2,0.03971523996951669,5.945197495573696e-6,-0.06209962745694036,5.853143575325066e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,4.0,2,-1.2143765064012109,0.002537293337414264,0.24279215728430967,0.0006209722572832363
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,4.0,2,0.4956979975992516,1.822653151969358e-5,0.36079913349870624,1.630774000938159e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,4.0,2,-0.018093983708098477,2.81023803086154e-6,-0.01578162548488422,1.5652012541040779e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,4.0,2,-0.00749444027251792,3.3033992679802366e-5,0.21208850048609407,1.2471832364370346e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,4.0,2,0.26973521592745286,6.304325785192089e-5,0.7744237035631516,2.97623166512592e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,4.0,2,-6.470651440667246,0.001451248894270579,0.4028505133639869,0.0001976796061174401
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,4.0,2,0.15049921332110028,8.022270239981558e-5,0.2875001579526125,2.8633250368820614e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,4.0,2,-0.028949882486818124,5.7829210585132656e-5,0.04303957746076209,1.395627833437745e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,4.0,2,-4.390189786027164,0.0021025125970305526,0.7056987562042142,0.0003623171092446086
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,4.0,2,0.014890939299963378,5.011837315805953e-6,-0.060576288879888515,5.466760287930886e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,4.0,2,-0.7411829905549492,0.0013182852376070293,0.20004659211691214,0.0003387755759046835
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,4.0,2,0.43878880286380845,1.5526581201856296e-5,0.32363548564679684,1.4179372897955869e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,102,5.0,2,0.02390377528037364,5.139758315666247e-6,-0.015601061073463785,1.638403344232538e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,111,5.0,2,0.035841576338043725,8.896773924194429e-5,0.320521284413318,2.243291840135102e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,110,5.0,2,0.5676033911745363,0.00017011866900253384,1.0304354358321186,4.395687385359286e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,120,5.0,2,-27.774808262035407,0.006138899187720264,0.7813658011347087,0.0004009851378428354
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,200,5.0,2,0.3058496458252273,0.0002377609646193452,0.36810731348609393,4.8069076561801356e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,201,5.0,2,-0.06832172502247946,0.0002916782979706861,0.06739873246559341,3.13543704401238e-5
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,210,5.0,2,-18.774062405119988,0.011381338839142633,1.2189346043336502,0.0012111160755450168
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,101,5.0,2,0.08550506431582994,8.544916200496231e-6,-0.05545627293552717,5.3755314687887315e-6
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,300,5.0,2,-3.1299549392921544,0.01072511444562773,0.33391881894051484,0.0018202174784173806
-0.0,-0.0,25.0,3,true,false,0.0003,1.0,100,5.0,2,0.6584736746904469,2.598069554950201e-5,0.3244806177772295,1.5612726232032267e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,102,5.0,2,0.014008172635809526,4.647495013972131e-6,-0.015484609530712689,1.559410381658383e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,111,5.0,2,0.030499118916142185,8.026278909541615e-5,0.30578738653589277,1.9855096716354322e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,110,5.0,2,0.5624748118038396,0.0001502878284583494,1.0015689338828608,4.1038245112306106e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,120,5.0,2,-24.862556272830002,0.005458104012756456,0.778188285603079,0.00038177905977272047
-0.0,-0.0,25.0,3,true,false,0.001,1.0,200,5.0,2,0.29123603074738497,0.00019351553560101954,0.3452063584940185,4.109297945011606e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,201,5.0,2,-0.061402003372512594,0.00018783937767201728,0.06021435957657209,2.397625842536083e-5
-0.0,-0.0,25.0,3,true,false,0.001,1.0,210,5.0,2,-16.10020721179996,0.008691327967897393,1.1792651537911523,0.0009127928180101158
-0.0,-0.0,25.0,3,true,false,0.001,1.0,101,5.0,2,0.07192033292921043,7.900166619554331e-6,-0.05525033146651136,5.217879439682389e-6
-0.0,-0.0,25.0,3,true,false,0.001,1.0,300,5.0,2,-2.583055519589671,0.006368963500035668,0.30917388594705947,0.0010631918835620625
-0.0,-0.0,25.0,3,true,false,0.001,1.0,100,5.0,2,0.6305062393089257,2.395303206353049e-5,0.31122646015093064,1.4493052043055661e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,102,5.0,2,-0.00020630812650662515,4.073868822782704e-6,-0.015172921261525156,1.4822336504252256e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,111,5.0,2,0.01887666852126499,6.979969258311961e-5,0.2833032773845436,1.750785829795481e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,110,5.0,2,0.5484704074915149,0.00013106955791306624,0.9562947493612605,3.814550331216096e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,120,5.0,2,-20.954261789033737,0.004699359279959651,0.7698070354754629,0.00035824442386708116
-0.0,-0.0,25.0,3,true,false,0.003,1.0,200,5.0,2,0.26868343314810916,0.00015131181442170954,0.31121134006568124,3.347033272500437e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,201,5.0,2,-0.05125803859425284,0.0001211769506143692,0.049997737684475525,1.7950605530786682e-5
-0.0,-0.0,25.0,3,true,false,0.003,1.0,210,5.0,2,-12.648533785358165,0.006382571250512223,1.1145778409789886,0.0006751548056211129
-0.0,-0.0,25.0,3,true,false,0.003,1.0,101,5.0,2,0.051790942568728106,7.062988796130159e-6,-0.05467741823884896,4.996348313522976e-6
-0.0,-0.0,25.0,3,true,false,0.003,1.0,300,5.0,2,-1.8905715307662208,0.0038084734448393547,0.2751110042684878,0.0006375541801044093
-0.0,-0.0,25.0,3,true,false,0.003,1.0,100,5.0,2,0.5871386165854305,2.156563606010643e-5,0.2908647487358748,1.3298472292700358e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,102,5.0,2,-0.021980619213143624,3.2506091128217874e-6,-0.01423845756448169,1.3157751316553488e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,111,5.0,2,-0.009115551368222759,5.728192959042483e-5,0.24396856017474686,1.4503892709757323e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,110,5.0,2,0.5096291640447839,0.00010716826104624235,0.8738665950850624,3.327313966428689e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,120,5.0,2,-15.40369820538233,0.0036579515537644323,0.7449174055086305,0.00032758938781031314
-0.0,-0.0,25.0,3,true,false,0.01,1.0,200,5.0,2,0.22728647963806764,0.00010480525210546831,0.2546409940054204,2.462153294023873e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,201,5.0,2,-0.0355773133481669,6.986503144072642e-5,0.03441344418445391,1.1808535089222774e-5
-0.0,-0.0,25.0,3,true,false,0.01,1.0,210,5.0,2,-8.083724438403795,0.004025818312244737,0.9920857959302025,0.0004586787815192694
-0.0,-0.0,25.0,3,true,false,0.01,1.0,101,5.0,2,0.01864827294034488,5.881308432072475e-6,-0.05287979209347256,4.57893667733636e-6
-0.0,-0.0,25.0,3,true,false,0.01,1.0,300,5.0,2,-1.0645210045736129,0.0019530203605698925,0.21752427156198828,0.00033858107716890507
-0.0,-0.0,25.0,3,true,false,0.01,1.0,100,5.0,2,0.5097093831519502,1.7748035782666784e-5,0.2551160653355761,1.1198538498139705e-5
